   -1.49175 1.00623   -1.49166 1.00625   -1.49156 1.00627   -1.49146 1.00628
   -1.49136 1.00630   -1.49126 1.00631   -1.49116 1.00633   -1.49107 1.00634
   -1.49097 1.00636   -1.49087 1.00638   -1.49077 1.00639   -1.49067 1.00641
   -1.49057 1.00642   -1.49047 1.00644   -1.49037 1.00646   -1.49026 1.00647
   -1.49016 1.00649   -1.49006 1.00650   -1.48996 1.00652   -1.48986 1.00654
   -1.48976 1.00655   -1.48965 1.00657   -1.48955 1.00659   -1.48945 1.00660
   -1.48934 1.00662   -1.48924 1.00664   -1.48914 1.00665   -1.48903 1.00667
   -1.48893 1.00669   -1.48882 1.00670   -1.48872 1.00672   -1.48861 1.00674
   -1.48851 1.00676   -1.48840 1.00677   -1.48830 1.00679   -1.48819 1.00681
   -1.48808 1.00683   -1.48798 1.00684   -1.48787 1.00686   -1.48776 1.00688
   -1.48766 1.00690   -1.48755 1.00691   -1.48744 1.00693   -1.48733 1.00695
   -1.48722 1.00697   -1.48711 1.00699   -1.48700 1.00700   -1.48689 1.00702
   -1.48678 1.00704   -1.48667 1.00706   -1.48656 1.00708   -1.48645 1.00710
   -1.48634 1.00712   -1.48623 1.00713   -1.48612 1.00715   -1.48601 1.00717
   -1.48589 1.00719   -1.48578 1.00721   -1.48567 1.00723   -1.48556 1.00725
   -1.48544 1.00727   -1.48533 1.00729   -1.48521 1.00731   -1.48510 1.00733
   -1.48499 1.00735   -1.48487 1.00736   -1.48476 1.00738   -1.48464 1.00740
   -1.48452 1.00742   -1.48441 1.00744   -1.48429 1.00746   -1.48418 1.00748
   -1.48406 1.00750   -1.48394 1.00752   -1.48382 1.00755   -1.48370 1.00757
   -1.48359 1.00759   -1.48347 1.00761   -1.48335 1.00763   -1.48323 1.00765
   -1.48311 1.00767   -1.48299 1.00769   -1.48287 1.00771   -1.48275 1.00773
   -1.48263 1.00775   -1.48251 1.00777   -1.48238 1.00780   -1.48226 1.00782
   -1.48214 1.00784   -1.48202 1.00786   -1.48189 1.00788   -1.48177 1.00790
   -1.48165 1.00793   -1.48152 1.00795   -1.48140 1.00797   -1.48127 1.00799
   -1.48115 1.00802   -1.48102 1.00804   -1.48090 1.00806   -1.48077 1.00808
   -1.48065 1.00811   -1.48052 1.00813   -1.48039 1.00815   -1.48026 1.00817
   -1.48014 1.00820   -1.48001 1.00822   -1.47988 1.00824   -1.47975 1.00827
   -1.47962 1.00829   -1.47949 1.00831   -1.47936 1.00834   -1.47923 1.00836
   -1.47910 1.00838   -1.47897 1.00841   -1.47884 1.00843   -1.47871 1.00846
   -1.47857 1.00848   -1.47844 1.00851   -1.47831 1.00853   -1.47817 1.00855
   -1.47804 1.00858   -1.47791 1.00860   -1.47777 1.00863   -1.47764 1.00865
   -1.47750 1.00868   -1.47736 1.00870   -1.47723 1.00873   -1.47709 1.00875
   -1.47696 1.00878   -1.47682 1.00881   -1.47668 1.00883   -1.47654 1.00886
   -1.47640 1.00888   -1.47626 1.00891   -1.47612 1.00894   -1.47598 1.00896
   -1.47584 1.00899   -1.47570 1.00902   -1.47556 1.00904   -1.47542 1.00907
   -1.47528 1.00910   -1.47514 1.00912   -1.47499 1.00915   -1.47485 1.00918
   -1.47471 1.00920   -1.47456 1.00923   -1.47442 1.00926   -1.47427 1.00929
   -1.47413 1.00932   -1.47398 1.00934   -1.47384 1.00937   -1.47369 1.00940
   -1.47354 1.00943   -1.47340 1.00946   -1.47325 1.00949   -1.47310 1.00951
   -1.47295 1.00954   -1.47280 1.00957   -1.47265 1.00960   -1.47250 1.00963
   -1.47235 1.00966   -1.47220 1.00969   -1.47205 1.00972   -1.47190 1.00975
   -1.47174 1.00978   -1.47159 1.00981   -1.47144 1.00984   -1.47128 1.00987
   -1.47113 1.00990   -1.47097 1.00993   -1.47082 1.00996   -1.47066 1.00999
   -1.47051 1.01002   -1.47035 1.01006   -1.47019 1.01009   -1.47003 1.01012
   -1.46987 1.01015   -1.46972 1.01018   -1.46956 1.01021   -1.46940 1.01025
   -1.46924 1.01028   -1.46908 1.01031   -1.46891 1.01034   -1.46875 1.01038
   -1.46859 1.01041   -1.46843 1.01044   -1.46826 1.01048   -1.46810 1.01051
   -1.46793 1.01054   -1.46777 1.01058   -1.46760 1.01061   -1.46744 1.01064
   -1.46727 1.01068   -1.46710 1.01071   -1.46694 1.01075   -1.46677 1.01078
   -1.46660 1.01082   -1.46643 1.01085   -1.46626 1.01089   -1.46609 1.01092
   -1.46592 1.01096   -1.46575 1.01099   -1.46558 1.01103   -1.46540 1.01107
   -1.46523 1.01110   -1.46506 1.01114   -1.46488 1.01118   -1.46471 1.01121
   -1.46453 1.01125   -1.46436 1.01129   -1.46418 1.01132   -1.46400 1.01136
   -1.46382 1.01140   -1.46365 1.01144   -1.46347 1.01148   -1.46329 1.01151
   -1.46311 1.01155   -1.46293 1.01159   -1.46274 1.01163   -1.46256 1.01167
   -1.46238 1.01171   -1.46220 1.01175   -1.46201 1.01179   -1.46183 1.01183
   -1.46164 1.01187   -1.46146 1.01191   -1.46127 1.01195   -1.46108 1.01199
   -1.46090 1.01203   -1.46071 1.01207   -1.46052 1.01211   -1.46033 1.01215
   -1.46014 1.01220   -1.45995 1.01224   -1.45976 1.01228   -1.45956 1.01232
   -1.45937 1.01236   -1.45918 1.01241   -1.45898 1.01245   -1.45879 1.01249
   -1.45859 1.01254   -1.45840 1.01258   -1.45820 1.01262   -1.45800 1.01267
   -1.45780 1.01271   -1.45761 1.01276   -1.45741 1.01280   -1.45721 1.01285
   -1.45700 1.01289   -1.45680 1.01294   -1.45660 1.01298   -1.45640 1.01303
   -1.45619 1.01308   -1.45599 1.01312   -1.45578 1.01317   -1.45558 1.01322
   -1.45537 1.01326   -1.45516 1.01331   -1.45495 1.01336   -1.45474 1.01341
   -1.45453 1.01346   -1.45432 1.01350   -1.45411 1.01355   -1.45390 1.01360
   -1.45369 1.01365   -1.45347 1.01370   -1.45326 1.01375   -1.45304 1.01380
   -1.45283 1.01385   -1.45261 1.01390   -1.45239 1.01395   -1.45218 1.01401
   -1.45196 1.01406   -1.45174 1.01411   -1.45152 1.01416   -1.45129 1.01421
   -1.45107 1.01427   -1.45085 1.01432   -1.45062 1.01437   -1.45040 1.01443
   -1.45017 1.01448   -1.44995 1.01453   -1.44972 1.01459   -1.44949 1.01464
   -1.44926 1.01470   -1.44903 1.01475   -1.44880 1.01481   -1.44857 1.01487
   -1.44834 1.01492   -1.44810 1.01498   -1.44787 1.01504   -1.44763 1.01509
   -1.44740 1.01515   -1.44716 1.01521   -1.44692 1.01527   -1.44668 1.01533
   -1.44644 1.01538   -1.44620 1.01544   -1.44596 1.01550   -1.44572 1.01556
   -1.44547 1.01562   -1.44523 1.01568   -1.44498 1.01575   -1.44474 1.01581
   -1.44449 1.01587   -1.44424 1.01593   -1.44399 1.01599   -1.44374 1.01606
   -1.44349 1.01612   -1.44324 1.01618   -1.44298 1.01625   -1.44273 1.01631
   -1.44247 1.01638   -1.44222 1.01644   -1.44196 1.01651   -1.44170 1.01657
   -1.44144 1.01664   -1.44118 1.01671   -1.44092 1.01677   -1.44066 1.01684
   -1.44039 1.01691   -1.44013 1.01698   -1.43986 1.01705   -1.43960 1.01712
   -1.43933 1.01718   -1.43906 1.01725   -1.43879 1.01733   -1.43852 1.01740
   -1.43824 1.01747   -1.43797 1.01754   -1.43770 1.01761   -1.43742 1.01768
   -1.43714 1.01776   -1.43687 1.01783   -1.43659 1.01790   -1.43631 1.01798
   -1.43603 1.01805   -1.43574 1.01813   -1.43546 1.01820   -1.43517 1.01828
   -1.43489 1.01836   -1.43460 1.01844   -1.43431 1.01851   -1.43402 1.01859
   -1.43373 1.01867   -1.43344 1.01875   -1.43314 1.01883   -1.43285 1.01891
   -1.43255 1.01899   -1.43226 1.01907   -1.43196 1.01915   -1.43166 1.01924
   -1.43136 1.01932   -1.43105 1.01940   -1.43075 1.01949   -1.43044 1.01957
   -1.43014 1.01965   -1.42983 1.01974   -1.42952 1.01983   -1.42921 1.01991
   -1.42890 1.02000   -1.42859 1.02009   -1.42827 1.02018   -1.42796 1.02027
   -1.42764 1.02035   -1.42732 1.02044   -1.42700 1.02054   -1.42668 1.02063
   -1.42635 1.02072   -1.42603 1.02081   -1.42570 1.02090   -1.42538 1.02100
   -1.42505 1.02109   -1.42472 1.02119   -1.42439 1.02128   -1.42405 1.02138
   -1.42372 1.02148   -1.42338 1.02157   -1.42304 1.02167   -1.42270 1.02177
   -1.42236 1.02187   -1.42202 1.02197   -1.42168 1.02207   -1.42133 1.02217
   -1.42098 1.02228   -1.42063 1.02238   -1.42028 1.02248   -1.41993 1.02259
   -1.41958 1.02269   -1.41922 1.02280   -1.41887 1.02291   -1.41851 1.02301
   -1.41815 1.02312   -1.41778 1.02323   -1.41742 1.02334   -1.41706 1.02345
   -1.41669 1.02356   -1.41632 1.02367   -1.41595 1.02379   -1.41558 1.02390
   -1.41520 1.02402   -1.41483 1.02413   -1.41445 1.02425   -1.41407 1.02436
   -1.41369 1.02448   -1.41330 1.02460   -1.41292 1.02472   -1.41253 1.02484
   -1.41214 1.02496   -1.41175 1.02508   -1.41136 1.02521   -1.41096 1.02533
   -1.41057 1.02545   -1.41017 1.02558   -1.40977 1.02571   -1.40936 1.02583
   -1.40896 1.02596   -1.40855 1.02609   -1.40814 1.02622   -1.40773 1.02635
   -1.40732 1.02649   -1.40690 1.02662   -1.40649 1.02676   -1.40607 1.02689
   -1.40565 1.02703   -1.40522 1.02716   -1.40480 1.02730   -1.40437 1.02744
   -1.40394 1.02758   -1.40351 1.02772   -1.40307 1.02787   -1.40264 1.02801
   -1.40220 1.02816   -1.40176 1.02830   -1.40131 1.02845   -1.40087 1.02860
   -1.40042 1.02875   -1.39997 1.02890   -1.39952 1.02905   -1.39906 1.02920
   -1.39861 1.02936   -1.39815 1.02951   -1.39768 1.02967   -1.39722 1.02983
   -1.39675 1.02999   -1.39628 1.03015   -1.39581 1.03031   -1.39533 1.03047
   -1.39486 1.03064   -1.39438 1.03080   -1.39389 1.03097   -1.39341 1.03114
   -1.39292 1.03131   -1.39243 1.03148   -1.39194 1.03165   -1.39144 1.03182
   -1.39094 1.03200   -1.39044 1.03218   -1.38994 1.03235   -1.38943 1.03253
   -1.38892 1.03272   -1.38841 1.03290   -1.38789 1.03308   -1.38737 1.03327
   -1.38685 1.03346   -1.38633 1.03364   -1.38580 1.03383   -1.38527 1.03403
   -1.38474 1.03422   -1.38420 1.03442   -1.38366 1.03461   -1.38312 1.03481
   -1.38257 1.03501   -1.38203 1.03521   -1.38147 1.03542   -1.38092 1.03562
   -1.38036 1.03583   -1.37980 1.03604   -1.37924 1.03625   -1.37867 1.03646
   -1.37810 1.03668   -1.37752 1.03689   -1.37694 1.03711   -1.37636 1.03733
   -1.37578 1.03755   -1.37519 1.03778   -1.37460 1.03800   -1.37400 1.03823
   -1.37340 1.03846   -1.37280 1.03869   -1.37219 1.03893   -1.37158 1.03916
   -1.37097 1.03940   -1.37035 1.03964   -1.36973 1.03989   -1.36910 1.04013
   -1.36847 1.04038   -1.36784 1.04063   -1.36721 1.04088   -1.36656 1.04113
   -1.36592 1.04139   -1.36527 1.04165   -1.36462 1.04191   -1.36396 1.04217
   -1.36330 1.04244   -1.36263 1.04271   -1.36197 1.04298   -1.36129 1.04325
   -1.36061 1.04353   -1.35993 1.04381   -1.35924 1.04409   -1.35855 1.04437
   -1.35786 1.04466   -1.35716 1.04495   -1.35645 1.04524   -1.35574 1.04554
   -1.35503 1.04584   -1.35431 1.04614   -1.35359 1.04644   -1.35286 1.04675
   -1.35213 1.04706   -1.35139 1.04737   -1.35065 1.04769   -1.34990 1.04801
   -1.34915 1.04833   -1.34839 1.04865   -1.34763 1.04898   -1.34686 1.04932
   -1.34609 1.04965   -1.34531 1.04999   -1.34452 1.05033   -1.34373 1.05068
   -1.34294 1.05103   -1.34214 1.05138   -1.34133 1.05174   -1.34052 1.05210
   -1.33971 1.05246   -1.33888 1.05283   -1.33805 1.05320   -1.33722 1.05357
   -1.33638 1.05395   -1.33553 1.05433   -1.33468 1.05472   -1.33382 1.05511
   -1.33296 1.05551   -1.33209 1.05591   -1.33121 1.05631   -1.33033 1.05672
   -1.32944 1.05713   -1.32854 1.05755   -1.32764 1.05797   -1.32673 1.05839
   -1.32582 1.05882   -1.32490 1.05926   -1.32397 1.05970   -1.32303 1.06014
   -1.32209 1.06059   -1.32114 1.06105   -1.32018 1.06151   -1.31921 1.06197
   -1.31824 1.06244   -1.31726 1.06291   -1.31628 1.06339   -1.31528 1.06388
   -1.31428 1.06437   -1.31327 1.06487   -1.31225 1.06537   -1.31123 1.06588
   -1.31019 1.06639   -1.30915 1.06691   -1.30810 1.06743   -1.30705 1.06797
   -1.30598 1.06850   -1.30490 1.06905   -1.30382 1.06960   -1.30273 1.07016
   -1.30163 1.07072   -1.30052 1.07129   -1.29940 1.07186   -1.29827 1.07245
   -1.29714 1.07304   -1.29599 1.07364   -1.29484 1.07424   -1.29367 1.07485
   -1.29250 1.07547   -1.29131 1.07610   -1.29012 1.07673   -1.28891 1.07737
   -1.28770 1.07802   -1.28648 1.07868   -1.28524 1.07935   -1.28400 1.08002
   -1.28274 1.08071   -1.28147 1.08140   -1.28020 1.08210   -1.27891 1.08281
   -1.27761 1.08352   -1.27630 1.08425   -1.27498 1.08499   -1.27364 1.08573
   -1.27230 1.08649   -1.27094 1.08725   -1.26957 1.08803   -1.26819 1.08881
   -1.26680 1.08960   -1.26539 1.09041   -1.26397 1.09122   -1.26254 1.09205
   -1.26109 1.09289   -1.25964 1.09374   -1.25816 1.09460   -1.25668 1.09547
   -1.25518 1.09635   -1.25367 1.09724   -1.25214 1.09815   -1.25060 1.09907
   -1.24905 1.10000   -1.24748 1.10094   -1.24589 1.10190   -1.24429 1.10287
   -1.24268 1.10385   -1.24105 1.10485   -1.23940 1.10586   -1.23774 1.10689
   -1.23606 1.10793   -1.23436 1.10898   -1.23265 1.11005   -1.23093 1.11113
   -1.22918 1.11223   -1.22742 1.11335   -1.22564 1.11448   -1.22384 1.11562
   -1.22203 1.11679   -1.22019 1.11797   -1.21834 1.11917   -1.21647 1.12038
   -1.21458 1.12162   -1.21267 1.12287   -1.21074 1.12414   -1.20879 1.12542
   -1.20682 1.12673   -1.20483 1.12806   -1.20282 1.12941   -1.20078 1.13077
   -1.19873 1.13216   -1.19665 1.13357   -1.19455 1.13500   -1.19243 1.13646
   -1.19029 1.13793   -1.18812 1.13943   -1.18593 1.14095   -1.18372 1.14249
   -1.18148 1.14406   -1.17922 1.14566   -1.17693 1.14727   -1.17461 1.14892
   -1.17227 1.15059   -1.16991 1.15228   -1.16751 1.15401   -1.16509 1.15576
   -1.16265 1.15754   -1.16017 1.15935   -1.15767 1.16118   -1.15513 1.16305
   -1.15257 1.16495   -1.14998 1.16688   -1.14736 1.16884   -1.14470 1.17083
   -1.14202 1.17286   -1.13930 1.17492   -1.13655 1.17701   -1.13377 1.17914
   -1.13095 1.18130   -1.12810 1.18350   -1.12522 1.18574   -1.12230 1.18802
   -1.11934 1.19033   -1.11635 1.19269   -1.11332 1.19508   -1.11025 1.19752
   -1.10715 1.20000   -1.10400 1.20252   -1.10082 1.20509   -1.09759 1.20770
   -1.09433 1.21035   -1.09102 1.21306   -1.08767 1.21581   -1.08428 1.21860
   -1.08084 1.22145   -1.07736 1.22435   -1.07383 1.22730   -1.07025 1.23031
   -1.06663 1.23336   -1.06296 1.23648   -1.05924 1.23964   -1.05547 1.24287
   -1.05165 1.24615   -1.04778 1.24950   -1.04385 1.25290   -1.03987 1.25637
   -1.03584 1.25990   -1.03175 1.26349   -1.02761 1.26715   -1.02340 1.27088
   -1.01914 1.27468   -1.01482 1.27854   -1.01044 1.28248   -1.00599 1.28649
   -1.00148 1.29058   -0.99691 1.29474   -0.99227 1.29898   -0.98757 1.30330
   -0.98279 1.30769   -0.97795 1.31217   -0.97304 1.31673   -0.96805 1.32138
   -0.96299 1.32611   -0.95786 1.33094   -0.95265 1.33585   -0.94737 1.34085
   -0.94200 1.34595   -0.93655 1.35114   -0.93103 1.35642   -0.92542 1.36181
   -0.91972 1.36729   -0.91394 1.37287   -0.90807 1.37856   -0.90211 1.38435
   -0.89606 1.39024   -0.88991 1.39625   -0.88367 1.40236   -0.87734 1.40858
   -0.87090 1.41491   -0.86437 1.42136   -0.85774 1.42791   -0.85100 1.43459
   -0.84415 1.44138   -0.83720 1.44829   -0.83014 1.45531   -0.82297 1.46246
   -0.81569 1.46972   -0.80829 1.47711   -0.80078 1.48462   -0.79315 1.49225
   -0.78540 1.50000   -0.77752 1.50787   -0.76953 1.51587   -0.76140 1.52399
   -0.75315 1.53222   -0.74477 1.54058   -0.73626 1.54906   -0.72761 1.55766
   -0.71883 1.56637   -0.70991 1.57520   -0.70085 1.58414   -0.69166 1.59319
   -0.68232 1.60235   -0.67283 1.61162   -0.66320 1.62098   -0.65343 1.63044
   -0.64350 1.64000   -0.63343 1.64964   -0.62320 1.65937   -0.61282 1.66917
   -0.60229 1.67905   -0.59160 1.68898   -0.58076 1.69898   -0.56976 1.70902
   -0.55860 1.71910   -0.54728 1.72921   -0.53581 1.73935   -0.52418 1.74950
   -0.51239 1.75964   -0.50044 1.76978   -0.48833 1.77989   -0.47607 1.78997
   -0.46365 1.80000   -0.45107 1.80997   -0.43834 1.81986   -0.42545 1.82965
   -0.41241 1.83934   -0.39922 1.84891   -0.38588 1.85834   -0.37240 1.86761
   -0.35877 1.87671   -0.34500 1.88562   -0.33110 1.89432   -0.31706 1.90280
   -0.30288 1.91103   -0.28859 1.91900   -0.27417 1.92670   -0.25963 1.93409
   -0.24498 1.94118   -0.23022 1.94793   -0.21536 1.95433   -0.20040 1.96038
   -0.18535 1.96604   -0.17021 1.97131   -0.15500 1.97617   -0.13971 1.98061
   -0.12435 1.98462   -0.10894 1.98818   -0.09348 1.99129   -0.07797 1.99393
   -0.06242 1.99611   -0.04684 1.99781   -0.03124 1.99902   -0.01562 1.99976
   0.00000 2.00000   0.01562 1.99976   0.03124 1.99902   0.04684 1.99781
   0.06242 1.99611   0.07797 1.99393   0.09348 1.99129   0.10894 1.98818
   0.12435 1.98462   0.13971 1.98061   0.15500 1.97617   0.17021 1.97131
   0.18535 1.96604   0.20040 1.96038   0.21536 1.95433   0.23022 1.94793
   0.24498 1.94118   0.25963 1.93409   0.27417 1.92670   0.28859 1.91900
   0.30288 1.91103   0.31706 1.90280   0.33110 1.89432   0.34500 1.88562
   0.35877 1.87671   0.37240 1.86761   0.38588 1.85834   0.39922 1.84891
   0.41241 1.83934   0.42545 1.82965   0.43834 1.81986   0.45107 1.80997
   0.46365 1.80000   0.47607 1.78997   0.48833 1.77989   0.50044 1.76978
   0.51239 1.75964   0.52418 1.74950   0.53581 1.73935   0.54728 1.72921
   0.55860 1.71910   0.56976 1.70902   0.58076 1.69898   0.59160 1.68898
   0.60229 1.67905   0.61282 1.66917   0.62320 1.65937   0.63343 1.64964
   0.64350 1.64000   0.65343 1.63044   0.66320 1.62098   0.67283 1.61162
   0.68232 1.60235   0.69166 1.59319   0.70085 1.58414   0.70991 1.57520
   0.71883 1.56637   0.72761 1.55766   0.73626 1.54906   0.74477 1.54058
   0.75315 1.53222   0.76140 1.52399   0.76953 1.51587   0.77752 1.50787
   0.78540 1.50000   0.79315 1.49225   0.80078 1.48462   0.80829 1.47711
   0.81569 1.46972   0.82297 1.46246   0.83014 1.45531   0.83720 1.44829
   0.84415 1.44138   0.85100 1.43459   0.85774 1.42791   0.86437 1.42136
   0.87090 1.41491   0.87734 1.40858   0.88367 1.40236   0.88991 1.39625
   0.89606 1.39024   0.90211 1.38435   0.90807 1.37856   0.91394 1.37287
   0.91972 1.36729   0.92542 1.36181   0.93103 1.35642   0.93655 1.35114
   0.94200 1.34595   0.94737 1.34085   0.95265 1.33585   0.95786 1.33094
   0.96299 1.32611   0.96805 1.32138   0.97304 1.31673   0.97795 1.31217
   0.98279 1.30769   0.98757 1.30330   0.99227 1.29898   0.99691 1.29474
   1.00148 1.29058   1.00599 1.28649   1.01044 1.28248   1.01482 1.27854
   1.01914 1.27468   1.02340 1.27088   1.02761 1.26715   1.03175 1.26349
   1.03584 1.25990   1.03987 1.25637   1.04385 1.25290   1.04778 1.24950
   1.05165 1.24615   1.05547 1.24287   1.05924 1.23964   1.06296 1.23648
   1.06663 1.23336   1.07025 1.23031   1.07383 1.22730   1.07736 1.22435
   1.08084 1.22145   1.08428 1.21860   1.08767 1.21581   1.09102 1.21306
   1.09433 1.21035   1.09759 1.20770   1.10082 1.20509   1.10400 1.20252
   1.10715 1.20000   1.11025 1.19752   1.11332 1.19508   1.11635 1.19269
   1.11934 1.19033   1.12230 1.18802   1.12522 1.18574   1.12810 1.18350
   1.13095 1.18130   1.13377 1.17914   1.13655 1.17701   1.13930 1.17492
   1.14202 1.17286   1.14470 1.17083   1.14736 1.16884   1.14998 1.16688
   1.15257 1.16495   1.15513 1.16305   1.15767 1.16118   1.16017 1.15935
   1.16265 1.15754   1.16509 1.15576   1.16751 1.15401   1.16991 1.15228
   1.17227 1.15059   1.17461 1.14892   1.17693 1.14727   1.17922 1.14566
   1.18148 1.14406   1.18372 1.14249   1.18593 1.14095   1.18812 1.13943
   1.19029 1.13793   1.19243 1.13646   1.19455 1.13500   1.19665 1.13357
   1.19873 1.13216   1.20078 1.13077   1.20282 1.12941   1.20483 1.12806
   1.20682 1.12673   1.20879 1.12542   1.21074 1.12414   1.21267 1.12287
   1.21458 1.12162   1.21647 1.12038   1.21834 1.11917   1.22019 1.11797
   1.22203 1.11679   1.22384 1.11562   1.22564 1.11448   1.22742 1.11335
   1.22918 1.11223   1.23093 1.11113   1.23265 1.11005   1.23436 1.10898
   1.23606 1.10793   1.23774 1.10689   1.23940 1.10586   1.24105 1.10485
   1.24268 1.10385   1.24429 1.10287   1.24589 1.10190   1.24748 1.10094
   1.24905 1.10000   1.25060 1.09907   1.25214 1.09815   1.25367 1.09724
   1.25518 1.09635   1.25668 1.09547   1.25816 1.09460   1.25964 1.09374
   1.26109 1.09289   1.26254 1.09205   1.26397 1.09122   1.26539 1.09041
   1.26680 1.08960   1.26819 1.08881   1.26957 1.08803   1.27094 1.08725
   1.27230 1.08649   1.27364 1.08573   1.27498 1.08499   1.27630 1.08425
   1.27761 1.08352   1.27891 1.08281   1.28020 1.08210   1.28147 1.08140
   1.28274 1.08071   1.28400 1.08002   1.28524 1.07935   1.28648 1.07868
   1.28770 1.07802   1.28891 1.07737   1.29012 1.07673   1.29131 1.07610
   1.29250 1.07547   1.29367 1.07485   1.29484 1.07424   1.29599 1.07364
   1.29714 1.07304   1.29827 1.07245   1.29940 1.07186   1.30052 1.07129
   1.30163 1.07072   1.30273 1.07016   1.30382 1.06960   1.30490 1.06905
   1.30598 1.06850   1.30705 1.06797   1.30810 1.06743   1.30915 1.06691
   1.31019 1.06639   1.31123 1.06588   1.31225 1.06537   1.31327 1.06487
   1.31428 1.06437   1.31528 1.06388   1.31628 1.06339   1.31726 1.06291
   1.31824 1.06244   1.31921 1.06197   1.32018 1.06151   1.32114 1.06105
   1.32209 1.06059   1.32303 1.06014   1.32397 1.05970   1.32490 1.05926
   1.32582 1.05882   1.32673 1.05839   1.32764 1.05797   1.32854 1.05755
   1.32944 1.05713   1.33033 1.05672   1.33121 1.05631   1.33209 1.05591
   1.33296 1.05551   1.33382 1.05511   1.33468 1.05472   1.33553 1.05433
   1.33638 1.05395   1.33722 1.05357   1.33805 1.05320   1.33888 1.05283
   1.33971 1.05246   1.34052 1.05210   1.34133 1.05174   1.34214 1.05138
   1.34294 1.05103   1.34373 1.05068   1.34452 1.05033   1.34531 1.04999
   1.34609 1.04965   1.34686 1.04932   1.34763 1.04898   1.34839 1.04865
   1.34915 1.04833   1.34990 1.04801   1.35065 1.04769   1.35139 1.04737
   1.35213 1.04706   1.35286 1.04675   1.35359 1.04644   1.35431 1.04614
   1.35503 1.04584   1.35574 1.04554   1.35645 1.04524   1.35716 1.04495
   1.35786 1.04466   1.35855 1.04437   1.35924 1.04409   1.35993 1.04381
   1.36061 1.04353   1.36129 1.04325   1.36197 1.04298   1.36263 1.04271
   1.36330 1.04244   1.36396 1.04217   1.36462 1.04191   1.36527 1.04165
   1.36592 1.04139   1.36656 1.04113   1.36721 1.04088   1.36784 1.04063
   1.36847 1.04038   1.36910 1.04013   1.36973 1.03989   1.37035 1.03964
   1.37097 1.03940   1.37158 1.03916   1.37219 1.03893   1.37280 1.03869
   1.37340 1.03846   1.37400 1.03823   1.37460 1.03800   1.37519 1.03778
   1.37578 1.03755   1.37636 1.03733   1.37694 1.03711   1.37752 1.03689
   1.37810 1.03668   1.37867 1.03646   1.37924 1.03625   1.37980 1.03604
   1.38036 1.03583   1.38092 1.03562   1.38147 1.03542   1.38203 1.03521
   1.38257 1.03501   1.38312 1.03481   1.38366 1.03461   1.38420 1.03442
   1.38474 1.03422   1.38527 1.03403   1.38580 1.03383   1.38633 1.03364
   1.38685 1.03346   1.38737 1.03327   1.38789 1.03308   1.38841 1.03290
   1.38892 1.03272   1.38943 1.03253   1.38994 1.03235   1.39044 1.03218
   1.39094 1.03200   1.39144 1.03182   1.39194 1.03165   1.39243 1.03148
   1.39292 1.03131   1.39341 1.03114   1.39389 1.03097   1.39438 1.03080
   1.39486 1.03064   1.39533 1.03047   1.39581 1.03031   1.39628 1.03015
   1.39675 1.02999   1.39722 1.02983   1.39768 1.02967   1.39815 1.02951
   1.39861 1.02936   1.39906 1.02920   1.39952 1.02905   1.39997 1.02890
   1.40042 1.02875   1.40087 1.02860   1.40131 1.02845   1.40176 1.02830
   1.40220 1.02816   1.40264 1.02801   1.40307 1.02787   1.40351 1.02772
   1.40394 1.02758   1.40437 1.02744   1.40480 1.02730   1.40522 1.02716
   1.40565 1.02703   1.40607 1.02689   1.40649 1.02676   1.40690 1.02662
   1.40732 1.02649   1.40773 1.02635   1.40814 1.02622   1.40855 1.02609
   1.40896 1.02596   1.40936 1.02583   1.40977 1.02571   1.41017 1.02558
   1.41057 1.02545   1.41096 1.02533   1.41136 1.02521   1.41175 1.02508
   1.41214 1.02496   1.41253 1.02484   1.41292 1.02472   1.41330 1.02460
   1.41369 1.02448   1.41407 1.02436   1.41445 1.02425   1.41483 1.02413
   1.41520 1.02402   1.41558 1.02390   1.41595 1.02379   1.41632 1.02367
   1.41669 1.02356   1.41706 1.02345   1.41742 1.02334   1.41778 1.02323
   1.41815 1.02312   1.41851 1.02301   1.41887 1.02291   1.41922 1.02280
   1.41958 1.02269   1.41993 1.02259   1.42028 1.02248   1.42063 1.02238
   1.42098 1.02228   1.42133 1.02217   1.42168 1.02207   1.42202 1.02197
   1.42236 1.02187   1.42270 1.02177   1.42304 1.02167   1.42338 1.02157
   1.42372 1.02148   1.42405 1.02138   1.42439 1.02128   1.42472 1.02119
   1.42505 1.02109   1.42538 1.02100   1.42570 1.02090   1.42603 1.02081
   1.42635 1.02072   1.42668 1.02063   1.42700 1.02054   1.42732 1.02044
   1.42764 1.02035   1.42796 1.02027   1.42827 1.02018   1.42859 1.02009
   1.42890 1.02000   1.42921 1.01991   1.42952 1.01983   1.42983 1.01974
   1.43014 1.01965   1.43044 1.01957   1.43075 1.01949   1.43105 1.01940
   1.43136 1.01932   1.43166 1.01924   1.43196 1.01915   1.43226 1.01907
   1.43255 1.01899   1.43285 1.01891   1.43314 1.01883   1.43344 1.01875
   1.43373 1.01867   1.43402 1.01859   1.43431 1.01851   1.43460 1.01844
   1.43489 1.01836   1.43517 1.01828   1.43546 1.01820   1.43574 1.01813
   1.43603 1.01805   1.43631 1.01798   1.43659 1.01790   1.43687 1.01783
